gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
137	0.261209	0.205267	0.362142	0.788330	0.037667	0.050322
138	0.278525	0.214942	0.356998	0.809082	0.048346	0.050071
139	0.278181	0.218077	0.386818	0.787598	0.045407	0.049821
140	0.288204	0.224999	0.394906	0.791260	0.045949	0.049571
141	0.308705	0.233411	0.396136	0.808757	0.051946	0.049324
142	0.308389	0.227160	0.420564	0.792460	0.046362	0.049077
143	0.313026	0.248610	0.421704	0.795593	0.048758	0.048832
144	0.321247	0.249996	0.426384	0.799500	0.052185	0.048587
145	0.338549	0.262038	0.457491	0.794800	0.051592	0.048344
146	0.348371	0.263224	0.504921	0.777690	0.056072	0.048103
147	0.341766	0.265377	0.468905	0.790934	0.052511	0.047862
148	0.346414	0.271833	0.469009	0.794312	0.054553	0.047623
149	0.344335	0.280435	0.463956	0.795553	0.054003	0.047385
150	0.364380	0.278639	0.480225	0.801392	0.053551	0.047148
151	0.359300	0.286846	0.433278	0.827616	0.050771	0.046912
152	0.365588	0.297455	0.493602	0.795024	0.057517	0.046678
153	0.371176	0.291078	0.525905	0.783040	0.063529	0.046444
154	0.375064	0.312707	0.471571	0.814657	0.066347	0.046212
155	0.383889	0.323060	0.524158	0.792155	0.062948	0.045981
156	0.388535	0.329970	0.531226	0.791809	0.064484	0.045751
157	0.406563	0.338029	0.550924	0.794088	0.067416	0.045522
158	0.417343	0.349204	0.609003	0.776123	0.070649	0.045295
159	0.428569	0.353903	0.616573	0.779419	0.074426	0.045068
160	0.439098	0.355010	0.587223	0.797506	0.072747	0.044843
161	0.442149	0.370621	0.588795	0.798625	0.072905	0.044619
162	0.467813	0.381164	0.655716	0.785645	0.077982	0.044396
163	0.485287	0.400434	0.615348	0.812174	0.076255	0.044174
164	0.464854	0.409137	0.601631	0.806356	0.074707	0.043953
165	0.492456	0.421427	0.639318	0.805501	0.083507	0.043733
166	0.515598	0.433624	0.690977	0.796956	0.083109	0.043514
167	0.507334	0.435753	0.680220	0.796834	0.086275	0.043297
168	0.517846	0.445782	0.672528	0.805400	0.089439	0.043080
169	0.520341	0.451109	0.708082	0.793009	0.093197	0.042865
170	0.540023	0.459076	0.701691	0.805257	0.089310	0.042650
171	0.530078	0.469385	0.699394	0.801086	0.086507	0.042437
172	0.552179	0.476986	0.732671	0.799581	0.090361	0.042225
173	0.554489	0.483762	0.745536	0.796102	0.092943	0.042014
174	0.542918	0.486325	0.711872	0.802775	0.094480	0.041804
175	0.562546	0.494418	0.753133	0.797221	0.094356	0.041595
176	0.566234	0.498888	0.760198	0.796488	0.102165	0.041387
177	0.576847	0.508001	0.775842	0.796021	0.104225	0.041180
178	0.586163	0.509372	0.744619	0.811646	0.099661	0.040974
179	0.603952	0.523140	0.776119	0.808350	0.103541	0.040769
180	0.584803	0.534654	0.781776	0.797607	0.106527	0.040565
181	0.596910	0.539735	0.775266	0.805379	0.106800	0.040362
182	0.602766	0.550053	0.786524	0.804097	0.106887	0.040161
183	0.615785	0.551998	0.817193	0.799540	0.113173	0.039960
184	0.645171	0.564734	0.857898	0.799011	0.115756	0.039760
185	0.639147	0.584126	0.846383	0.800110	0.113205	0.039561
186	0.636291	0.580206	0.870603	0.791626	0.111191	0.039363
187	0.666448	0.595449	0.880725	0.800659	0.119172	0.039167
188	0.663260	0.595482	0.879859	0.799642	0.115600	0.038971
189	0.669365	0.606063	0.851572	0.811218	0.113023	0.038776
190	0.686748	0.622563	0.887971	0.806620	0.116846	0.038582
191	0.691268	0.633650	0.920255	0.798706	0.126234	0.038389
192	0.705365	0.644189	0.938372	0.798889	0.124833	0.038197
193	0.729906	0.646976	1.076068	0.773783	0.140908	0.038006
194	0.771822	0.679043	1.079669	0.786133	0.145605	0.037816
195	0.749050	0.690928	1.071973	0.780660	0.146120	0.037627
196	0.778706	0.697884	1.149455	0.773499	0.146588	0.037439
197	0.788912	0.707267	1.118159	0.782959	0.145234	0.037252
198	0.795967	0.718957	1.152850	0.777852	0.153487	0.037066
199	0.796743	0.738032	1.146853	0.779297	0.154178	0.036880
200	0.815863	0.743399	1.160600	0.782084	0.154094	0.036696
201	0.837842	0.750740	1.262311	0.768921	0.165445	0.036512
202	0.830868	0.764150	1.249388	0.769348	0.164701	0.036330
203	0.861125	0.764759	1.249521	0.777425	0.166197	0.036148
204	0.854188	0.778032	1.252784	0.774963	0.164282	0.035967
205	0.867323	0.782886	1.227209	0.783366	0.162856	0.035788
206	0.896005	0.800465	1.292202	0.778849	0.167217	0.035609
207	0.903812	0.815658	1.267263	0.785563	0.167442	0.035431
208	0.900778	0.816127	1.381609	0.765015	0.176292	0.035253
209	0.907165	0.829335	1.299821	0.780375	0.173603	0.035077
210	0.914403	0.832686	1.364604	0.771037	0.179089	0.034902
211	0.964472	0.845303	1.360406	0.784119	0.175980	0.034727
212	0.929714	0.846669	1.424114	0.765299	0.187110	0.034554
213	0.955916	0.856735	1.562529	0.751729	0.199390	0.034381
214	0.966319	0.860026	1.457758	0.768636	0.186137	0.034209
215	0.959781	0.876102	1.354819	0.783936	0.176860	0.034038
216	0.978032	0.887282	1.526564	0.761271	0.193774	0.033868
217	1.033240	0.892996	1.657343	0.755575	0.207893	0.033698
218	0.988807	0.911294	1.553977	0.759827	0.197585	0.033530
219	1.024960	0.912660	1.615953	0.759155	0.201964	0.033362
220	1.019556	0.926937	1.655867	0.753031	0.205141	0.033195
221	1.054055	0.934783	1.580787	0.769938	0.200829	0.033029
222	1.040131	0.937278	1.592799	0.765361	0.202267	0.032864
223	1.091342	0.968908	1.497327	0.790934	0.188261	0.032700
224	1.114673	0.971812	1.655942	0.772054	0.206737	0.032536
225	1.082347	0.981521	1.568320	0.777751	0.198449	0.032374
226	1.105556	0.998632	1.578910	0.781148	0.196316	0.032212
227	1.127410	0.991685	1.716946	0.766561	0.213439	0.032051
228	1.138996	1.017360	1.626388	0.781189	0.201249	0.031891
229	1.122485	1.035871	1.504763	0.796875	0.188566	0.031731
230	1.137274	1.040528	1.621702	0.781514	0.202133	0.031572
231	1.169126	1.058980	1.765009	0.768473	0.218756	0.031415
232	1.177123	1.062745	1.687064	0.780314	0.212527	0.031258
233	1.183697	1.071924	1.665135	0.784770	0.208384	0.031101
234	1.219234	1.083895	1.743056	0.780904	0.218923	0.030946
235	1.210659	1.095335	1.741898	0.779399	0.216284	0.030791
236	1.226534	1.119522	1.695876	0.789001	0.209902	0.030637
237	1.240139	1.120445	1.835856	0.772847	0.224872	0.030484
238	1.267556	1.128274	1.785502	0.784444	0.219049	0.030331
239	1.288211	1.144734	1.842620	0.780782	0.223795	0.030180
240	1.256698	1.173241	1.810496	0.779093	0.224628	0.030029
241	1.307767	1.168387	1.742852	0.798421	0.213123	0.029879
242	1.291493	1.175733	1.692260	0.802958	0.210093	0.029729
243	1.341700	1.196005	1.868447	0.787231	0.228140	0.029581
244	1.333981	1.208999	1.853404	0.787801	0.224740	0.029433
245	1.366089	1.214120	1.952670	0.780945	0.234595	0.029286
246	1.330899	1.229702	1.776146	0.798055	0.219084	0.029139
247	1.379045	1.232989	1.843393	0.797628	0.223264	0.028994
248	1.388575	1.251846	1.828928	0.801554	0.221541	0.028849
249	1.345694	1.248455	1.821496	0.794373	0.222418	0.028704
250	1.382654	1.247949	1.836572	0.799296	0.223626	0.028561
251	1.380303	1.250114	1.929239	0.786336	0.232911	0.028418
252	1.387941	1.264795	1.839088	0.799947	0.222823	0.028276
253	1.453327	1.273507	1.883151	0.806030	0.224582	0.028135
254	1.412582	1.283575	1.909165	0.794759	0.225849	0.027994
255	1.443345	1.286834	1.967883	0.792521	0.236776	0.027854
256	1.432011	1.299932	2.008372	0.785502	0.243041	0.027715
257	1.430764	1.302077	1.943422	0.793477	0.234770	0.027576
258	1.406648	1.298024	1.941257	0.789469	0.234219	0.027438
259	1.459190	1.298753	1.874750	0.808411	0.224590	0.027301
260	1.436344	1.311571	1.814949	0.813192	0.218377	0.027164
261	1.455024	1.318878	1.876574	0.807332	0.226447	0.027029
262	1.461192	1.327827	1.965719	0.795959	0.237068	0.026893
263	1.466026	1.314607	1.879208	0.809062	0.224697	0.026759
264	1.446849	1.319727	1.823788	0.813904	0.220848	0.026625
265	1.459956	1.322255	1.849165	0.812500	0.227192	0.026492
266	1.469035	1.334192	1.968569	0.796977	0.233676	0.026360
267	1.446103	1.339716	1.774882	0.821981	0.215677	0.026228
268	1.522928	1.339696	1.955093	0.808634	0.233334	0.026097
269	1.454211	1.337561	1.906898	0.802755	0.231927	0.025966
270	1.471993	1.344126	1.954342	0.799418	0.235281	0.025836
271	1.493521	1.355751	2.047464	0.791138	0.244110	0.025707
272	1.471924	1.349951	1.932008	0.802490	0.226735	0.025579
273	1.496030	1.348167	2.000543	0.797526	0.236424	0.025451
274	1.482344	1.345969	1.870213	0.813639	0.224791	0.025324
275	1.503002	1.346739	1.874964	0.816996	0.223860	0.025197
276	1.470323	1.348551	1.931355	0.802287	0.230670	0.025071
277	1.469979	1.354855	1.809618	0.821045	0.215885	0.024946
278	1.472783	1.353072	1.843640	0.815959	0.222375	0.024821
279	1.495134	1.362296	1.944167	0.805054	0.234906	0.024697
280	1.499868	1.351403	2.049547	0.791951	0.247165	0.024573
281	1.501053	1.353693	1.963914	0.803365	0.236280	0.024450
282	1.473658	1.350918	1.855399	0.814250	0.226311	0.024328
283	1.538333	1.350124	1.991694	0.806254	0.235120	0.024206
284	1.516397	1.357494	2.091010	0.789673	0.246641	0.024085
285	1.485052	1.370941	2.005528	0.794963	0.238066	0.023965
286	1.503771	1.368595	2.016373	0.796814	0.241006	0.023845
287	1.485345	1.371795	2.060647	0.788167	0.248032	0.023726
288	1.545838	1.360205	2.008471	0.805278	0.241251	0.023607
289	1.492961	1.365016	1.980512	0.799642	0.237558	0.023489
290	1.519625	1.362728	1.861850	0.822530	0.224356	0.023372
291	1.513761	1.373302	1.976711	0.803894	0.238227	0.023255
292	1.495567	1.371552	1.937459	0.806091	0.233094	0.023139
293	1.466115	1.360971	1.930328	0.801656	0.233128	0.023023
294	1.496937	1.373003	1.939517	0.806051	0.234373	0.022908
295	1.495996	1.369293	1.819756	0.824809	0.217769	0.022793
296	1.517798	1.385315	1.929050	0.811503	0.229848	0.022679
297	1.541518	1.392351	2.034831	0.800964	0.240721	0.022566
298	1.548152	1.392656	1.977124	0.810120	0.235999	0.022453
299	1.555585	1.395686	1.982952	0.810649	0.235623	0.022341
300	1.559739	1.396744	1.949307	0.816447	0.231146	0.022229
301	1.523922	1.396609	1.925880	0.813151	0.229879	0.022118
302	1.567799	1.404705	1.968634	0.815043	0.231988	0.022007
303	1.526595	1.398270	1.990661	0.804281	0.240636	0.021897
304	1.504905	1.397545	1.894870	0.814229	0.226581	0.021788
305	1.521112	1.391888	2.034400	0.797485	0.239441	0.021679
306	1.524521	1.387096	1.989431	0.804077	0.235227	0.021571
307	1.533621	1.393586	2.070956	0.794983	0.246165	0.021463
308	1.536344	1.403216	1.939958	0.813395	0.230124	0.021355
309	1.530183	1.396242	2.099590	0.790914	0.246944	0.021249
310	1.534294	1.397648	2.024989	0.801005	0.238465	0.021142
311	1.540228	1.400508	1.960184	0.811117	0.234038	0.021037
312	1.566450	1.409435	2.059016	0.802104	0.244705	0.020932
313	1.529601	1.420301	1.898544	0.818522	0.227021	0.020827
314	1.564559	1.429785	1.903037	0.824829	0.226154	0.020723
315	1.597343	1.416738	2.011958	0.814128	0.236152	0.020619
316	1.543386	1.415470	1.890349	0.822632	0.226948	0.020516
317	1.532229	1.416574	1.920414	0.815592	0.229293	0.020413
318	1.560592	1.424320	1.953427	0.815979	0.235324	0.020311
319	1.547293	1.423422	1.920631	0.818502	0.229479	0.020210
320	1.501159	1.410245	1.954164	0.804749	0.235111	0.020109
321	1.532012	1.403085	1.930469	0.814006	0.231317	0.020008
322	1.562423	1.402221	1.918273	0.821879	0.229143	0.019908
323	1.596743	1.416635	1.942925	0.824707	0.232786	0.019809
324	1.573245	1.414399	1.978599	0.814575	0.237265	0.019710
325	1.586020	1.425126	2.077407	0.803060	0.245498	0.019611
326	1.545263	1.422446	1.901423	0.821187	0.228473	0.019513
327	1.522674	1.422875	1.949168	0.809448	0.236373	0.019415
328	1.554057	1.416810	1.949238	0.815369	0.230514	0.019318
329	1.540266	1.417030	2.028110	0.801636	0.241592	0.019222
330	1.530370	1.425706	1.994253	0.804464	0.240619	0.019126
331	1.578016	1.418360	2.170495	0.790304	0.255241	0.019030
332	1.571376	1.408990	2.059148	0.802938	0.245566	0.018935
333	1.542368	1.413582	1.872236	0.825480	0.224004	0.018840
334	1.566244	1.412078	1.949905	0.817607	0.229570	0.018746
335	1.586611	1.416200	1.915674	0.827209	0.224921	0.018652
336	1.542741	1.430879	1.915238	0.818461	0.230687	0.018559
337	1.559476	1.432476	2.056355	0.801249	0.244450	0.018466
338	1.591115	1.427710	2.049270	0.807719	0.243781	0.018374
339	1.577042	1.442449	2.113962	0.796895	0.251163	0.018282
340	1.585479	1.437732	1.939270	0.823059	0.231354	0.018191
341	1.557139	1.446548	1.902029	0.823486	0.227365	0.018100
342	1.624488	1.452170	2.055406	0.812805	0.244427	0.018009
343	1.589928	1.446658	2.015620	0.812236	0.239401	0.017919
344	1.562144	1.445133	2.024447	0.805990	0.242511	0.017830
345	1.590804	1.451888	2.052289	0.807251	0.243367	0.017740
346	1.627103	1.453892	2.144880	0.801331	0.252278	0.017652
347	1.625317	1.459678	2.041839	0.814901	0.243998	0.017563
348	1.582909	1.458163	2.038260	0.807780	0.242144	0.017476
349	1.583784	1.455104	2.036883	0.808126	0.241064	0.017388
350	1.589609	1.454525	2.034707	0.809469	0.242714	0.017301
351	1.591978	1.449908	2.116238	0.799093	0.250932	0.017215
352	1.579645	1.452639	2.032146	0.808044	0.241872	0.017129
353	1.577583	1.471759	2.083385	0.800842	0.247725	0.017043
354	1.577157	1.458808	1.923761	0.823934	0.229747	0.016958
355	1.587998	1.456331	1.964473	0.819539	0.233572	0.016873
356	1.598995	1.455467	2.016968	0.813700	0.239811	0.016789
357	1.584389	1.450658	1.925320	0.825134	0.232601	0.016705
358	1.556977	1.459997	1.953436	0.815287	0.234708	0.016621
359	1.605690	1.465796	2.018708	0.814677	0.239833	0.016538
360	1.615675	1.462453	2.043970	0.812846	0.243049	0.016455
361	1.586568	1.460658	2.178721	0.790710	0.260966	0.016373
362	1.603253	1.465466	2.094506	0.803772	0.248449	0.016291
363	1.570951	1.456410	1.991701	0.812215	0.242993	0.016210
364	1.566967	1.454793	1.937556	0.819682	0.232942	0.016129
365	1.604391	1.464125	2.051137	0.809814	0.246394	0.016048
366	1.562814	1.455718	1.993439	0.810465	0.238447	0.015968
367	1.572189	1.468459	1.997616	0.811584	0.239148	0.015888
368	1.589793	1.457783	2.033634	0.809652	0.243841	0.015809
369	1.584403	1.475086	2.011719	0.811788	0.239330	0.015730
370	1.581472	1.462846	2.053107	0.805501	0.244890	0.015651
371	1.590431	1.467401	1.967875	0.819478	0.234121	0.015573
372	1.605777	1.473056	2.010810	0.815857	0.239340	0.015495
373	1.612687	1.477277	2.037065	0.813293	0.243678	0.015417
374	1.593496	1.471783	2.047306	0.808411	0.243371	0.015340
375	1.584702	1.477574	2.040567	0.807780	0.243258	0.015264
376	1.577179	1.472777	2.009056	0.810852	0.240616	0.015187
377	1.593919	1.478077	2.122896	0.798584	0.253869	0.015111
378	1.582315	1.483153	1.947015	0.821187	0.233421	0.015036
379	1.600439	1.487122	1.963668	0.822083	0.231987	0.014961
380	1.602671	1.484543	2.089863	0.804281	0.248369	0.014886
381	1.594949	1.478379	2.070147	0.805562	0.247046	0.014811
382	1.579675	1.482450	2.032772	0.807963	0.245546	0.014737
383	1.606586	1.483981	2.143069	0.798177	0.253343	0.014664
384	1.609354	1.477308	2.123089	0.801127	0.252639	0.014590
385	1.622091	1.492820	2.072436	0.809998	0.246784	0.014517
386	1.603658	1.485385	2.103340	0.802694	0.251888	0.014445
387	1.667143	1.496799	1.995708	0.830037	0.235017	0.014372
388	1.621951	1.486944	2.069165	0.810425	0.244373	0.014301
389	1.673823	1.494508	2.057594	0.821493	0.240985	0.014229
390	1.607160	1.485389	2.072637	0.807353	0.245789	0.014158
391	1.593244	1.487451	2.099453	0.801432	0.252304	0.014087
392	1.639436	1.490843	2.030802	0.819132	0.241300	0.014017
393	1.604371	1.490276	2.013588	0.815186	0.240678	0.013947
394	1.634011	1.485341	2.103757	0.807821	0.249615	0.013877
395	1.613122	1.489291	1.967252	0.823995	0.234462	0.013808
396	1.591915	1.489462	1.997134	0.815308	0.240883	0.013739
397	1.616193	1.497671	2.023163	0.815959	0.240612	0.013670
398	1.639486	1.497939	2.087242	0.811015	0.247178	0.013601
399	1.610777	1.498420	1.912482	0.832804	0.229015	0.013533
400	1.601833	1.499767	1.858590	0.840942	0.220042	0.013466
401	1.626176	1.502427	1.958805	0.827983	0.235297	0.013398
402	1.612651	1.495844	1.958669	0.825297	0.233831	0.013331
403	1.652431	1.505101	2.007621	0.825195	0.238729	0.013265
404	1.650472	1.503123	2.023345	0.822347	0.240436	0.013199
405	1.619829	1.499836	2.123755	0.802795	0.249949	0.013133
406	1.620089	1.504598	2.157584	0.798604	0.255965	0.013067
407	1.612751	1.491315	2.020232	0.815755	0.242790	0.013002
408	1.661336	1.516108	2.032711	0.822957	0.241196	0.012937
409	1.633037	1.511713	1.991284	0.824036	0.237415	0.012872
410	1.653882	1.508884	2.131963	0.807475	0.252221	0.012807
411	1.652377	1.513109	2.128481	0.807678	0.251619	0.012743
412	1.650676	1.502841	2.120770	0.808411	0.250738	0.012680
413	1.630168	1.510128	1.947768	0.830668	0.231338	0.012616
414	1.649754	1.514037	2.158629	0.803345	0.255519	0.012553
415	1.622663	1.507715	1.987062	0.822693	0.237922	0.012490
416	1.628394	1.518717	2.067430	0.811808	0.243747	0.012428
417	1.662880	1.515695	2.027543	0.824056	0.240386	0.012366
418	1.636863	1.512544	2.121900	0.805908	0.250787	0.012304
419	1.649535	1.519227	2.078270	0.814046	0.247063	0.012243
420	1.666659	1.516556	2.105679	0.813232	0.249119	0.012181
421	1.621869	1.510445	2.087672	0.807882	0.249625	0.012120
422	1.631795	1.512900	2.055493	0.814107	0.244855	0.012060
423	1.624941	1.514469	2.153124	0.799947	0.257733	0.012000
424	1.635345	1.528756	2.074070	0.812113	0.246653	0.011940
425	1.667253	1.516522	2.093659	0.815023	0.246976	0.011880
426	1.667401	1.523626	2.118443	0.811605	0.252037	0.011820
427	1.662723	1.521351	2.085966	0.815308	0.247615	0.011761
428	1.613707	1.519425	2.030325	0.814453	0.241127	0.011702
429	1.644226	1.524576	2.053362	0.816671	0.241834	0.011644
430	1.635245	1.533507	2.080373	0.811218	0.246923	0.011586
431	1.646030	1.519009	2.058969	0.816182	0.246441	0.011528
432	1.687537	1.528465	2.075810	0.821289	0.243290	0.011470
433	1.666584	1.518868	2.007104	0.828044	0.238432	0.011413
