gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
185	2.769837	2.608843	2.785883	0.278503	0.329856	0.039561
186	2.788873	2.610624	2.789785	0.305115	0.325753	0.039363
187	2.811147	2.603314	2.837836	0.327494	0.326828	0.039167
188	2.795679	2.622665	2.796161	0.296285	0.328169	0.038971
189	2.797206	2.604481	2.798779	0.293294	0.324942	0.038776
190	2.779848	2.613061	2.790373	0.282613	0.326581	0.038582
191	2.761817	2.616795	2.778929	0.277771	0.327105	0.038389
192	2.783663	2.620366	2.806462	0.274455	0.326028	0.038197
193	2.815923	2.637872	2.818021	0.307719	0.330003	0.038006
194	2.822294	2.619893	2.824266	0.307475	0.328095	0.037816
195	2.798728	2.623000	2.806342	0.285258	0.322342	0.037627
196	2.795001	2.622164	2.795271	0.297221	0.337445	0.037439
197	2.799309	2.643270	2.806653	0.285522	0.322979	0.037252
198	2.786965	2.631398	2.804712	0.277466	0.323510	0.037066
199	2.788075	2.644549	2.788359	0.302856	0.330410	0.036880
200	2.805568	2.636898	2.827601	0.274984	0.327079	0.036696
201	2.804228	2.626936	2.837311	0.269368	0.325724	0.036512
202	2.827841	2.642661	2.832026	0.289124	0.324946	0.036330
203	2.796138	2.652430	2.796144	0.300395	0.328578	0.036148
204	2.790693	2.654748	2.802983	0.281250	0.324632	0.035967
205	2.842686	2.659263	2.847891	0.287903	0.331318	0.035788
206	2.798991	2.646295	2.799066	0.298543	0.327168	0.035609
207	2.852857	2.641230	2.883014	0.270996	0.330192	0.035431
208	2.806692	2.640923	2.825649	0.276794	0.326950	0.035253
209	2.798892	2.653630	2.799096	0.297587	0.329430	0.035077
210	2.803099	2.652099	2.825874	0.274556	0.326160	0.034902
211	2.815263	2.645381	2.835362	0.276143	0.329274	0.034727
212	2.849770	2.649703	2.865230	0.279195	0.329805	0.034554
213	2.813754	2.646909	2.814555	0.295227	0.328631	0.034381
214	2.862896	2.657198	2.868103	0.287944	0.328078	0.034209
215	2.850792	2.666149	2.870113	0.276754	0.328232	0.034038
216	2.837112	2.666802	2.840867	0.289714	0.329421	0.033868
217	2.833743	2.674230	2.838108	0.311096	0.330479	0.033698
218	2.850215	2.654258	2.854261	0.289347	0.329435	0.033530
219	2.807082	2.671888	2.815787	0.284261	0.327468	0.033362
220	2.839065	2.665456	2.840840	0.292928	0.327426	0.033195
221	2.864577	2.671960	2.871072	0.286540	0.332186	0.033029
222	2.838220	2.675828	2.841569	0.309713	0.329932	0.032864
223	2.862851	2.679154	2.870131	0.285746	0.330976	0.032700
224	2.880322	2.677727	2.887007	0.313619	0.333279	0.032536
225	2.819627	2.669480	2.822578	0.290853	0.328413	0.032374
226	2.876932	2.681886	2.876965	0.299052	0.329070	0.032212
227	2.830509	2.668337	2.831202	0.295573	0.330429	0.032051
228	2.795327	2.677773	2.813320	0.277344	0.328759	0.031891
229	2.833724	2.679118	2.852196	0.277201	0.331361	0.031731
230	2.821189	2.675063	2.838159	0.278097	0.328238	0.031572
231	2.858551	2.673587	2.863236	0.288554	0.331606	0.031415
232	2.890935	2.692837	2.891406	0.303609	0.333864	0.031258
233	2.812763	2.686182	2.818873	0.286825	0.327246	0.031101
234	2.821351	2.692282	2.828378	0.314107	0.329775	0.030946
235	2.847844	2.679140	2.855634	0.285217	0.331298	0.030791
236	2.824242	2.687728	2.840448	0.278605	0.331424	0.030637
237	2.847670	2.686953	2.867004	0.276733	0.331593	0.030484
238	2.900670	2.692706	2.912173	0.282206	0.331623	0.030331
239	2.833398	2.685120	2.838923	0.287516	0.329720	0.030180
240	2.856579	2.691700	2.861015	0.288859	0.329832	0.030029
241	2.857127	2.692871	2.860459	0.290344	0.329461	0.029879
242	2.829907	2.689359	2.844575	0.279663	0.328208	0.029729
243	2.859099	2.696494	2.860382	0.305990	0.332551	0.029581
244	2.824639	2.700282	2.830962	0.313375	0.333173	0.029433
245	2.875930	2.688917	2.881779	0.287252	0.331095	0.029286
246	2.829154	2.684981	2.829335	0.302266	0.332777	0.029139
247	2.837407	2.702303	2.840943	0.290019	0.329478	0.028994
248	2.874893	2.702573	2.874896	0.299744	0.333129	0.028849
249	2.816136	2.691015	2.828452	0.318685	0.334427	0.028704
250	2.833964	2.692733	2.837712	0.310282	0.331652	0.028561
251	2.829615	2.677074	2.829946	0.303060	0.331436	0.028418
252	2.826859	2.679095	2.828171	0.306091	0.328966	0.028276
253	2.854755	2.688333	2.862996	0.315186	0.330801	0.028135
254	2.892615	2.695772	2.893210	0.304057	0.334975	0.027994
255	2.829582	2.689919	2.830171	0.295919	0.330955	0.027854
256	2.844692	2.709090	2.866633	0.275208	0.329418	0.027715
257	2.882638	2.703770	2.891076	0.284709	0.331831	0.027576
258	2.848018	2.702492	2.860480	0.281311	0.330785	0.027438
259	2.840244	2.694086	2.849773	0.283630	0.330593	0.027301
260	2.817117	2.696289	2.820568	0.309896	0.329821	0.027164
261	2.831933	2.702425	2.835816	0.289530	0.329344	0.027029
262	2.876060	2.712185	2.877757	0.293132	0.330567	0.026893
263	2.843297	2.698530	2.850403	0.285868	0.329424	0.026759
264	2.830014	2.701811	2.830798	0.304708	0.329010	0.026625
265	2.838554	2.696447	2.853833	0.279277	0.330483	0.026492
266	2.862555	2.696720	2.863256	0.304423	0.330478	0.026360
267	2.843887	2.702219	2.854106	0.283061	0.330700	0.026228
268	2.875994	2.695807	2.892308	0.278727	0.331949	0.026097
269	2.867133	2.706121	2.889357	0.275146	0.330820	0.025966
270	2.846433	2.699372	2.853425	0.285990	0.331043	0.025836
271	2.885422	2.696244	2.890684	0.312073	0.332955	0.025707
272	2.856960	2.710053	2.871438	0.320109	0.332662	0.025579
273	2.850374	2.703040	2.861938	0.282003	0.332579	0.025451
274	2.819939	2.700210	2.829829	0.283264	0.329518	0.025324
275	2.830964	2.701158	2.835489	0.288696	0.332879	0.025197
276	2.855426	2.709343	2.861764	0.286682	0.330460	0.025071
277	2.846287	2.701879	2.849892	0.289937	0.328785	0.024946
