gen	best_combined	mean_combined	best_preq	best_gzip	best_id_base	sigma
171	0.295391	0.204581	0.328656	0.857605	0.010639	0.042437
172	0.289819	0.201979	0.324744	0.854594	0.011393	0.042225
173	0.294803	0.210513	0.326211	0.860006	0.010473	0.042014
174	0.283766	0.204410	0.327500	0.842916	0.010381	0.041804
175	0.290225	0.208769	0.322848	0.857686	0.011766	0.041595
176	0.296674	0.198754	0.383016	0.807048	0.013249	0.041387
177	0.297508	0.205486	0.337124	0.849996	0.011431	0.041180
178	0.301375	0.205720	0.337922	0.854309	0.011294	0.040974
179	0.297269	0.204774	0.359327	0.826843	0.011532	0.040769
180	0.301082	0.208988	0.338788	0.852844	0.011562	0.040565
181	0.302406	0.217437	0.337144	0.856730	0.011021	0.040362
182	0.307795	0.218366	0.357350	0.840719	0.011748	0.040161
183	0.308586	0.216799	0.369741	0.829732	0.012233	0.039960
184	0.308439	0.221667	0.363015	0.835836	0.012346	0.039760
185	0.311330	0.223268	0.366332	0.835917	0.012034	0.039561
186	0.303660	0.216081	0.342418	0.851969	0.011046	0.039363
187	0.312521	0.215417	0.346373	0.859294	0.011312	0.039167
188	0.310359	0.219957	0.339044	0.865906	0.011392	0.038971
189	0.305618	0.222565	0.333693	0.866150	0.011214	0.038776
190	0.306378	0.227974	0.370199	0.826965	0.012387	0.038582
191	0.324552	0.221629	0.360291	0.858582	0.012387	0.038389
192	0.315521	0.224970	0.339590	0.873311	0.011645	0.038197
193	0.317811	0.220957	0.358304	0.852051	0.012093	0.038006
194	0.309581	0.223131	0.346955	0.854513	0.011589	0.037816
195	0.310420	0.220117	0.348489	0.853800	0.011399	0.037627
196	0.316578	0.225080	0.358678	0.850057	0.012733	0.037439
197	0.315762	0.225553	0.355834	0.852234	0.011854	0.037252
198	0.311254	0.228591	0.342462	0.862569	0.011135	0.037066
199	0.313123	0.234423	0.390535	0.817057	0.013105	0.036880
200	0.331179	0.231028	0.368803	0.857218	0.012206	0.036696
201	0.321795	0.237093	0.375408	0.838969	0.012233	0.036512
202	0.327189	0.242221	0.379005	0.841553	0.012351	0.036330
203	0.316752	0.223003	0.341115	0.873006	0.011088	0.036148
204	0.325165	0.223495	0.354061	0.867472	0.011569	0.035967
205	0.320959	0.220796	0.342829	0.877380	0.011315	0.035788
206	0.321213	0.229514	0.357723	0.857198	0.011739	0.035609
207	0.327307	0.234850	0.371118	0.849752	0.013257	0.035431
208	0.329795	0.230664	0.376046	0.847534	0.012394	0.035253
209	0.333039	0.227392	0.377118	0.850281	0.012714	0.035077
210	0.321789	0.230699	0.365460	0.849101	0.012411	0.034902
211	0.325006	0.228197	0.378897	0.839213	0.012616	0.034727
212	0.318026	0.229764	0.349186	0.863525	0.013562	0.034554
213	0.322256	0.234311	0.370218	0.844645	0.012349	0.034381
214	0.337622	0.243764	0.392088	0.840617	0.013137	0.034209
215	0.318432	0.229996	0.341084	0.875854	0.011096	0.034038
216	0.316438	0.237494	0.348476	0.862162	0.011789	0.033868
217	0.321727	0.235989	0.360043	0.855123	0.011739	0.033698
218	0.320904	0.227546	0.353331	0.862244	0.011641	0.033530
219	0.337679	0.229507	0.401096	0.832662	0.013718	0.033362
220	0.322428	0.228705	0.362682	0.852987	0.014056	0.033195
221	0.326613	0.234929	0.365054	0.855652	0.012162	0.033029
222	0.324730	0.231594	0.386942	0.831584	0.012881	0.032864
223	0.326277	0.227813	0.372326	0.847229	0.013215	0.032700
224	0.324481	0.242564	0.342299	0.884603	0.011648	0.032536
225	0.340601	0.222783	0.372753	0.865051	0.012688	0.032374
226	0.330668	0.238183	0.350417	0.881877	0.011518	0.032212
227	0.324399	0.228486	0.360828	0.857727	0.012525	0.032051
228	0.328765	0.227733	0.359706	0.865173	0.012362	0.031891
229	0.336495	0.231750	0.397611	0.834452	0.014004	0.031731
230	0.327218	0.223466	0.375396	0.845174	0.013167	0.031572
231	0.331411	0.237670	0.369010	0.857279	0.012068	0.031415
232	0.326084	0.236737	0.366181	0.853678	0.012503	0.031258
233	0.334738	0.244279	0.379138	0.850179	0.012951	0.031101
234	0.340812	0.234350	0.401676	0.835347	0.013628	0.030946
235	0.335759	0.244218	0.398719	0.832743	0.014409	0.030791
236	0.335590	0.234412	0.387395	0.842834	0.013046	0.030637
237	0.329319	0.235434	0.377125	0.845866	0.012555	0.030484
238	0.341263	0.235688	0.399661	0.837585	0.013677	0.030331
239	0.326952	0.236402	0.364769	0.856425	0.012933	0.030180
240	0.343377	0.242071	0.389698	0.849386	0.013771	0.030029
241	0.333102	0.226853	0.378736	0.848653	0.012642	0.029879
242	0.330038	0.232098	0.381884	0.841960	0.013624	0.029729
243	0.328340	0.226109	0.358978	0.865519	0.012884	0.029581
244	0.336030	0.242714	0.357842	0.879069	0.012643	0.029433
245	0.323813	0.230866	0.350843	0.869914	0.011926	0.029286
246	0.335386	0.241065	0.372232	0.858683	0.013734	0.029139
247	0.333814	0.231035	0.375730	0.852722	0.013159	0.028994
248	0.337377	0.230021	0.380953	0.851420	0.013191	0.028849
249	0.334044	0.239508	0.373683	0.855286	0.012884	0.028704
250	0.332200	0.237874	0.381213	0.845072	0.013857	0.028561
251	0.333080	0.236213	0.373654	0.854106	0.014207	0.028418
252	0.335029	0.239979	0.380849	0.848735	0.014417	0.028276
253	0.336279	0.237933	0.375372	0.856201	0.012891	0.028135
254	0.336311	0.243808	0.380803	0.850301	0.013931	0.027994
255	0.351198	0.232793	0.413990	0.835286	0.015447	0.027854
256	0.338180	0.251780	0.388825	0.844340	0.013361	0.027715
257	0.337231	0.252720	0.379164	0.853170	0.014056	0.027576
258	0.336792	0.249620	0.384064	0.847493	0.014224	0.027438
259	0.331780	0.252429	0.375161	0.850850	0.013062	0.027301
260	0.335696	0.251389	0.368896	0.863139	0.013605	0.027164
